cancer,gene,CGC,NCG6.0,mutation,CNV,methylation,miRNA
KIRP,FBXO24,0,0,0,1,0,
KIRP,DMTF1,0,0,0,1,0,hsa-miR-424-5p
KIRP,ITGB8,0,0,0,1,0,hsa-miR-145-5p
KIRP,WEE2,0,0,0,1,0,
KIRP,ACHE,0,0,0,1,0,
KIRP,GPC2,0,0,0,1,0,
KIRP,CLDN3,0,0,0,1,0,
KIRP,MUC12,0,0,0,1,0,
KIRP,HOXA2,0,0,0,1,0,
KIRP,TAS2R4,0,0,0,1,0,
KIRP,PROCA1,0,0,0,1,0,
KIRP,AHR,0,0,0,1,0,
KIRP,MLXIPL,0,1,0,1,0,
KIRP,KCP,0,0,0,1,0,
KIRP,AGBL3,0,0,0,1,0,
KIRP,PDGFA,0,0,0,1,0,hsa-miR-29b-3p
KIRP,NPIPB9,0,0,0,1,0,
KIRP,C7orf71,0,0,0,1,0,
KIRP,ZPBP,0,0,0,1,0,
KIRP,DRC7,0,0,0,1,0,
KIRP,TRIM73,0,0,0,1,0,
KIRP,FOXP2,0,0,0,1,0,
KIRP,SOSTDC1,0,0,0,1,-1,
KIRP,PCED1A,0,0,0,1,0,
KIRP,TAS2R5,0,0,0,1,0,
KIRP,CYP3A5,0,0,0,1,0,
KIRP,CORO6,0,0,0,1,0,
KIRP,ZNF334,0,0,0,1,0,
KIRP,SPEF1,0,0,0,1,0,
KIRP,LRRN4,0,0,0,1,0,
KIRP,CCDC191,0,0,0,1,0,
KIRP,NYAP1,0,0,0,1,0,
KIRP,L3MBTL1,0,0,0,1,0,
KIRP,HOXC11,1,1,0,1,0,
KIRP,ZNF133,0,1,0,1,0,
KIRP,OCM,0,0,0,1,0,
KIRP,KCNH2,0,0,0,1,0,
KIRP,EFCAB12,0,0,0,1,0,
KIRP,METTL27,0,0,0,1,0,
KIRP,TRIM74,0,0,0,1,0,
KIRP,ZNF337,0,0,0,1,0,
KIRP,LFNG,0,1,0,1,0,
KIRP,AGR3,0,0,0,1,0,
KIRP,MYH7B,0,0,0,1,0,
KIRP,10-Mar,0,0,0,1,0,
KIRP,RELN,0,1,0,1,0,
KIRP,EBF4,0,0,0,1,0,
KIRP,PABPC1L,0,1,0,1,0,
KIRP,WNT2,0,1,0,1,0,
KIRP,MOGAT3,0,0,0,1,0,
KIRP,B4GALNT2,0,0,0,1,0,
KIRP,PVRIG,0,1,0,1,0,
KIRP,TMEM74B,0,0,0,1,0,
KIRP,ID1,0,0,0,1,0,
KIRP,TSPAN19,0,0,0,1,0,
KIRP,NNAT,0,0,0,1,0,
KIRP,SLC13A4,0,0,0,1,0,
KIRP,GDAP1L1,0,0,0,1,0,
KIRP,COL28A1,0,0,0,1,0,
KIRP,RADIL,0,1,0,1,0,
KIRP,ABCA4,0,0,0,0,1,
KIRP,ABCC3,0,0,0,0,-1,
KIRP,ABHD11-AS1,0,0,0,0,-1,
KIRP,ADAMTS14,0,0,0,0,-1,
KIRP,ADAP1,0,0,0,0,-1,
KIRP,ADRB2,0,0,0,0,-1,
KIRP,AGR2,0,0,0,0,-1,
KIRP,ANKRD13A,0,0,0,0,1,
KIRP,ANO5,0,0,0,0,-1,
KIRP,APBB1IP,0,0,0,0,-1,
KIRP,ARHGAP29,0,0,0,0,-1,
KIRP,ARHGEF10,1,1,0,0,1,
KIRP,ARL4C,0,0,0,0,-1,hsa-miR-215-5p
KIRP,ASAP2,0,0,0,0,1,
KIRP,ASF1A,0,0,0,0,1,
KIRP,ATP11A,0,0,0,0,1,
KIRP,AXIN1,1,1,0,0,-1,
KIRP,B3GALT5,0,0,0,0,-1,
KIRP,B3GALT5-AS1,0,0,0,0,1,
KIRP,B3GNT3,0,0,0,0,1,
KIRP,BAMBI,0,0,0,0,-1,hsa-miR-143-5p
KIRP,BCAS4,0,0,0,0,1,
KIRP,BCL11A,1,1,0,0,-1,
KIRP,BDNF,0,0,0,0,-1,
KIRP,BIN1,0,0,0,0,-1,
KIRP,BIN3,0,0,0,0,1,
KIRP,BMP1,0,0,0,0,-1,
KIRP,BMP4,0,0,0,0,1,
KIRP,BMP6,0,0,0,0,-1,
KIRP,C3orf67,0,0,0,0,-1,
KIRP,C6orf132,0,0,0,0,-1,
KIRP,CACHD1,0,1,0,0,1,
KIRP,CAMK2B,0,0,0,0,-1,
KIRP,CASZ1,0,1,0,0,1,
KIRP,CAV2,0,0,0,0,-1,
KIRP,CCDC146,0,0,0,0,-1,
KIRP,CCDC40,0,0,0,0,-1,
KIRP,CD44,0,0,0,0,-1,
KIRP,CD9,0,0,0,0,1,
KIRP,CDHR5,0,0,0,0,1,
KIRP,CDKN1C,0,0,0,0,1,
KIRP,CDKN2C,1,1,0,0,-1,
KIRP,CEP112,0,0,0,0,-1,
KIRP,CGN,0,0,0,0,1,
KIRP,CGNL1,0,0,0,0,1,
KIRP,CHST11,1,1,0,0,1,
KIRP,CIPC,0,0,0,0,1,
KIRP,CLDN4,0,0,0,0,-1,
KIRP,CLMN,0,0,0,0,1,
KIRP,CMIP,0,0,0,0,1,
KIRP,CNP,0,0,0,0,1,
KIRP,COL23A1,0,0,0,0,1,
KIRP,COQ9,0,0,0,0,1,
KIRP,CRIM1,0,0,0,0,1,
KIRP,CTSC,0,0,0,0,-1,hsa-miR-1-3p
KIRP,CUX1,1,1,0,0,-1,
KIRP,CYB5A,0,0,0,0,1,
KIRP,DAAM1,0,0,0,0,1,
KIRP,DCDC2,0,0,0,0,-1,hsa-miR-362-5p
KIRP,DIP2C,0,1,0,0,1,
KIRP,DLEU2,0,0,0,0,-1,
KIRP,DLG1,0,0,0,0,1,
KIRP,DOK4,0,0,0,0,1,
KIRP,DPYS,0,0,0,0,1,
KIRP,ELK3,0,0,0,0,-1,
KIRP,ELK4,1,1,0,0,-1,
KIRP,ELOVL3,0,0,0,0,1,
KIRP,ERC2,0,0,0,0,1,
KIRP,ERRFI1,0,1,0,0,1,
KIRP,ETV6,1,1,0,0,-1,
KIRP,FAM155B,0,0,0,0,-1,
KIRP,FIGN,0,0,0,0,1,
KIRP,FNIP2,0,0,0,0,1,
KIRP,FRMD8,0,0,0,0,1,
KIRP,FZD1,0,1,0,0,1,
KIRP,GALNT5,0,0,0,0,1,
KIRP,GAS1,0,0,0,0,1,
KIRP,GDF7,0,0,0,0,-1,
KIRP,GJB3,0,0,0,0,-1,
KIRP,GLI3,0,1,0,0,-1,
KIRP,GLS,0,0,0,0,-1,
KIRP,GNA11,1,1,0,0,1,
KIRP,GPC4,0,0,0,0,-1,
KIRP,GPC6,0,1,0,0,-1,
KIRP,GPER1,0,0,0,0,1,
KIRP,GPSM2,0,0,0,0,-1,
KIRP,GRM5,0,0,0,0,-1,
KIRP,GRPEL2,0,0,0,0,-1,hsa-miR-21-5p
KIRP,GXYLT2,0,0,0,0,-1,
KIRP,HGFAC,0,0,0,0,-1,
KIRP,HOXA11,1,1,0,0,1,
KIRP,HOXA11-AS,0,0,0,0,1,
KIRP,HOXA5,0,0,0,0,1,
KIRP,HOXA7,0,1,0,0,1,
KIRP,HOXC8,0,0,0,0,1,hsa-miR-126-5p
KIRP,HOXD8,0,0,0,0,1,
KIRP,HS3ST1,0,0,0,0,-1,
KIRP,HS6ST1,0,0,0,0,1,
KIRP,IDH2,1,1,0,0,1,
KIRP,IKBKE,0,0,0,0,-1,
KIRP,IL12RB2,0,0,0,0,-1,
KIRP,IRF2BPL,0,0,0,0,1,
KIRP,ITPR3,0,1,0,0,1,
KIRP,KCNK5,0,0,0,0,1,
KIRP,KCNS3,0,0,0,0,-1,
KIRP,KCTD16,0,0,0,0,-1,
KIRP,KIAA0040,0,0,0,0,1,
KIRP,KRT15,0,1,0,0,-1,
KIRP,KRT19,0,0,0,0,1,
KIRP,LIFR,1,1,0,0,1,
KIRP,LOX,0,0,0,0,1,
KIRP,LRIG1,0,1,0,0,1,
KIRP,LRRK2,0,1,0,0,-1,
KIRP,MAL,0,0,0,0,1,
KIRP,MALL,0,0,0,0,-1,
KIRP,MAML3,0,1,0,0,-1,
KIRP,2-Mar,0,0,0,0,1,
KIRP,MBOAT2,0,0,0,0,1,
KIRP,MED13L,0,0,0,0,1,
KIRP,MFHAS1,0,0,0,0,1,
KIRP,MIR200B,0,0,0,0,1,
KIRP,MTMR10,0,0,0,0,1,
KIRP,MTUS1,0,0,0,0,1,
KIRP,MYO1B,0,1,0,0,1,
KIRP,MYRF,0,0,0,0,-1,
KIRP,NCK2,0,0,0,0,1,
KIRP,NFIB,1,1,0,0,-1,
KIRP,NKAIN3,0,0,0,0,-1,
KIRP,NR3C1,0,1,0,0,1,
KIRP,NREP,0,0,0,0,1,hsa-miR-29b-3p
KIRP,NXN,0,0,0,0,1,
KIRP,PDLIM1,0,0,0,0,-1,
KIRP,PHLPP1,0,0,0,0,1,
KIRP,PIP4K2A,0,0,0,0,1,
KIRP,PKDCC,0,0,0,0,1,
KIRP,PLCD3,0,0,0,0,-1,
KIRP,PLEKHG3,0,0,0,0,1,
KIRP,PLEKHG6,0,0,0,0,-1,
KIRP,PLPP3,0,0,0,0,1,
KIRP,PMEPA1,0,0,0,0,1,
KIRP,PON2,0,0,0,0,-1,
KIRP,PRPH2,0,0,0,0,1,
KIRP,PTK7,0,0,0,0,-1,
KIRP,PWWP2B,0,0,0,0,1,
KIRP,PXDN,0,1,0,0,-1,
KIRP,QPCT,0,0,0,0,1,
KIRP,RAB11FIP1,0,0,0,0,1,
KIRP,RAB11FIP2,0,0,0,0,-1,
KIRP,RAPGEF5,0,1,0,0,-1,
KIRP,RARB,0,0,0,0,1,
KIRP,RASGRP1,0,0,0,0,1,
KIRP,RBPMS,0,0,0,0,-1,
KIRP,RCAN2,0,1,0,0,-1,
KIRP,RGS12,0,1,0,0,1,
KIRP,RHOF,0,0,0,0,-1,
KIRP,RHOU,0,0,0,0,-1,hsa-miR-126-3p
KIRP,RPS6KA2,0,0,0,0,1,
KIRP,RTN4RL1,0,0,0,0,1,
KIRP,RUNX1,1,1,0,0,-1,
KIRP,SACS,0,1,0,0,-1,
KIRP,SALL1,0,1,0,0,1,
KIRP,SCN2B,0,0,0,0,1,
KIRP,SEMA6A,0,0,0,0,-1,
KIRP,SERPINE2,0,0,0,0,1,
KIRP,SESTD1,0,0,0,0,-1,
KIRP,SH3BP2,0,0,0,0,-1,
KIRP,SH3BP4,0,0,0,0,1,
KIRP,SH3RF3,0,0,0,0,-1,
KIRP,SIK3,0,0,0,0,1,
KIRP,SIM1,0,0,0,0,1,
KIRP,SIRPA,1,1,0,0,-1,
KIRP,SLC16A12,0,0,0,0,-1,
KIRP,SLC1A1,0,0,0,0,-1,
KIRP,SLC20A2,0,0,0,0,1,
KIRP,SLC25A33,0,0,0,0,1,
KIRP,SLC27A2,0,0,0,0,-1,
KIRP,SLC2A13,0,1,0,0,-1,
KIRP,SLC7A7,0,0,0,0,1,
KIRP,SMAGP,0,0,0,0,-1,
KIRP,SMIM3,0,0,0,0,1,
KIRP,SNX18,0,0,0,0,1,
KIRP,SOX6,0,0,0,0,1,
KIRP,SOX9,0,1,0,0,-1,
KIRP,SPON1,0,0,0,0,-1,
KIRP,SPTBN1,0,0,0,0,1,
KIRP,SRRM4,0,0,0,0,-1,
KIRP,STK17A,0,0,0,0,-1,
KIRP,SYTL4,0,0,0,0,1,
KIRP,TAF1B,0,0,0,0,1,
KIRP,TBL1X,0,0,0,0,1,
KIRP,TCF7L1,0,0,0,0,1,
KIRP,TDRD9,0,0,0,0,1,
KIRP,TFPI,0,0,0,0,-1,
KIRP,THSD7A,0,1,0,0,1,
KIRP,TNFAIP6,0,1,0,0,-1,
KIRP,TNFAIP8,0,0,0,0,-1,
KIRP,TNFSF10,0,1,0,0,-1,
KIRP,TNIK,0,0,0,0,-1,
KIRP,TOMM70,0,0,0,0,-1,
KIRP,TRHDE,0,1,0,0,-1,
KIRP,TRIB2,0,0,0,0,1,
KIRP,TRMT11,0,0,0,0,-1,
KIRP,TRPS1,0,1,0,0,-1,
KIRP,TSPAN9,0,0,0,0,1,
KIRP,TTBK1,0,0,0,0,1,
KIRP,TTC7A,0,0,0,0,-1,
KIRP,TXNIP,0,1,0,0,1,
KIRP,UNC5A,0,0,0,0,-1,
KIRP,UPK1B,0,0,0,0,-1,
KIRP,UST,0,0,0,0,-1,
KIRP,VCAM1,0,0,0,0,-1,
KIRP,WHAMM,0,0,0,0,-1,
KIRP,XIST,0,0,0,0,-1,
KIRP,ZBTB18,0,0,0,0,-1,hsa-miR-126-5p
KIRP,ZCCHC14,0,0,0,0,-1,
KIRP,ZNF503,0,0,0,0,1,
KIRP,ZNF689,0,0,0,0,1,
