cancer,gene,CGC,NCG6.0,mutation,CNV,methylation,miRNA
PRAD,MREG,0,0,0,0,1,
PRAD,NCKAP5,0,0,0,0,-1,
PRAD,NFIL3,0,0,0,0,1,
PRAD,NRIP1,0,1,0,0,-1,
PRAD,NXN,0,0,0,0,1,
PRAD,PEX10,0,0,0,0,-1,
PRAD,PMEPA1,0,0,0,0,-1,
PRAD,PPP1CB,0,0,0,0,-1,
PRAD,PPP3CA,0,1,0,0,-1,
PRAD,PRDX1,0,0,0,0,-1,
PRAD,PRR15,0,0,0,0,1,
PRAD,REM2,0,0,0,0,1,
PRAD,RHPN2,0,1,0,0,-1,
PRAD,RIPK2,0,0,0,0,-1,
PRAD,RNF39,0,0,0,0,1,
PRAD,SEMA4C,0,0,0,0,1,
PRAD,SLC10A5,0,0,0,0,-1,
PRAD,SOBP,0,0,0,0,1,
PRAD,SOX14,0,0,0,0,1,
PRAD,TBX3,1,1,0,0,1,
PRAD,TEAD3,0,0,0,0,1,
PRAD,TECPR1,0,0,0,0,-1,
PRAD,TFCP2L1,0,0,0,0,1,
PRAD,TMC1,0,0,0,0,1,
PRAD,TMPRSS2,1,1,0,0,-1,
PRAD,TRIM33,1,1,0,0,-1,
PRAD,WLS,0,0,0,0,1,
PRAD,ZC3H12A,0,1,0,0,-1,
PRAD,ZNF608,0,1,0,0,1,
PRAD,ZNF655,0,0,0,0,1,
PRAD,ZSCAN1,0,0,0,0,1,
PRAD,ZSCAN12,0,0,0,0,-1,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
